easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
36100.0,19500.0,0.05,0.01,0.331,11945529.886,0.17874335976051214,0.8212566402394879,670218.1226294597,293.7092192817141
36176.0,19500.0,0.06,0.012,0.331,11940286.745,0.17921419390692675,0.8207858060930733,,
36253.0,19500.0,0.06,0.013,0.331,11934926.535,0.1796854312048079,0.820314568795192,,
36329.0,19500.0,0.06,0.013,0.331,11934926.535,0.1796854312048079,0.820314568795192,,
36405.0,19500.0,0.06,0.016,0.331,11929449.744,0.18015701362149428,0.8198429863785057,465449.2764049822,283.7631609961873
36482.0,19500.0,0.04,0.006,0.331,11923856.863,0.18062888285159825,0.8193711171484017,,
36558.0,19500.0,0.06,0.014,0.33,11918148.384,0.181100980325601,0.818899019674399,,
36635.0,19500.0,0.06,0.014,0.33,11918148.384,0.181100980325601,0.818899019674399,,
36711.0,19500.0,0.06,0.012,0.33,11912324.797,0.18157324721884546,0.8184267527811545,901567.57652731,374.61416242957813
36787.0,19500.0,0.05,0.008,0.33,11906386.594,0.18204562445967543,0.8179543755403246,,
36864.0,19500.0,0.07,0.015,0.33,11900334.265,0.18251805273776525,0.8174819472622348,,
36940.0,19500.0,0.07,0.015,0.33,11900334.265,0.18251805273776525,0.8174819472622348,,
37016.0,19500.0,0.06,0.015,0.33,11894168.303,0.1829904725121085,0.8170095274878915,570497.2374286227,333.54189858599653
37093.0,19500.0,0.06,0.011,0.33,11887889.196,0.18346282401895567,0.8165371759810444,,
37169.0,19500.0,0.07,0.021,0.329,11881497.435,0.1839350472791999,0.8160649527208002,,
37246.0,19500.0,0.07,0.021,0.329,11881497.435,0.1839350472791999,0.8160649527208002,,
37322.0,19500.0,0.06,0.013,0.329,11874993.509,0.1844070821060492,0.8155929178939508,597382.8749018168,290.73100099508616
37398.0,19500.0,0.06,0.018,0.329,11868377.905,0.18487886811209733,0.8151211318879027,,
37475.0,19500.0,0.08,0.037,0.329,11861651.11,0.18535034471649273,0.8146496552835073,,
37551.0,19500.0,0.07,0.016,0.329,11854813.608,0.18582145115176382,0.8141785488482361,,
37627.0,19500.0,0.07,0.016,0.329,11854813.608,0.18582145115176382,0.8141785488482361,715779.6812468958,278.0063872306742
37704.0,19500.0,0.06,0.012,0.328,11847865.885,0.18629212647057486,0.8137078735294252,,
37780.0,19500.0,0.07,0.016,0.328,11840808.421,0.18676230955231474,0.8132376904476852,,
37857.0,19500.0,0.06,0.017,0.328,11833641.696,0.1872319391093842,0.8127680608906158,,
37933.0,19500.0,0.06,0.017,0.328,11833641.696,0.1872319391093842,0.8127680608906158,300938.65172588837,227.76064360338583
38009.0,19500.0,0.08,0.02,0.328,11826366.19,0.1877009536936044,0.8122990463063956,,
38086.0,19500.0,0.05,0.008,0.328,11818982.378,0.18816929170223273,0.8118307082977673,,
38162.0,19500.0,0.05,0.011,0.328,11811490.733,0.18863689138397186,0.8113631086160281,,
38238.0,19500.0,0.05,0.011,0.328,11811490.733,0.18863689138397186,0.8113631086160281,670276.0443051289,361.64393661306536
38315.0,19500.0,0.05,0.007,0.327,11803891.727,0.1891036908448209,0.8108963091551791,,
38391.0,19500.0,0.08,0.029,0.327,11796185.829,0.1895696280538707,0.8104303719461293,,
38467.0,19500.0,0.07,0.023,0.327,11788373.505,0.19003464084887273,0.8099653591511273,,
