easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
79400.0,36300.0,0.07,0.024,0.305,10065646.938,0.14880187688034974,0.8511981231196503,,
79522.0,36300.0,0.09,0.034,0.305,10071874.004,0.14802766003672724,0.8519723399632728,,
79645.0,36300.0,0.09,0.038,0.305,10078120.428,0.14725314219995767,0.8527468578000423,,
79767.0,36300.0,0.07,0.025,0.304,10090671.173,0.1457033595602878,0.8542966404397122,,
79890.0,36300.0,0.06,0.016,0.304,10096975.365,0.1449281738878064,0.8550718261121936,,
80012.0,36300.0,0.08,0.024,0.304,10103298.659,0.14415284548674617,0.8558471545132538,,
80135.0,36300.0,0.05,0.014,0.304,10109640.953,0.14337741505485804,0.856622584945142,,
80257.0,36300.0,0.08,0.024,0.304,10122382.067,0.14182641317819766,0.8581735868218023,,
80379.0,36300.0,0.07,0.017,0.304,10128780.614,0.14105092542556347,0.8589490745744366,380081.75707227614,401.06703419581333
80502.0,36300.0,0.08,0.02,0.304,10135197.621,0.14027550303235406,0.859724496967646,,
80624.0,36300.0,0.07,0.022,0.304,10141632.919,0.1395001890106335,0.8604998109893665,,
80747.0,36300.0,0.08,0.025,0.304,10148086.332,0.13872502684498259,0.8612749731550174,,
80869.0,36300.0,0.07,0.02,0.304,10161046.735,0.13717533440375854,0.8628246655962415,,
80991.0,36300.0,0.08,0.032,0.304,10167553.318,0.13640089349246975,0.8635991065075302,,
81114.0,36300.0,0.09,0.033,0.304,10174077.2,0.13562678317378501,0.864373216826215,,
81236.0,36300.0,0.07,0.02,0.304,10180618.154,0.134853049351257,0.865146950648743,,
81359.0,36300.0,0.08,0.031,0.304,10193750.33,0.1333068972938524,0.8666931027061476,,
81481.0,36300.0,0.06,0.018,0.304,10200341.059,0.13253457336404345,0.8674654266359565,1093944.9725517426,334.2961756495035
81604.0,36300.0,0.06,0.015,0.304,10206947.873,0.13176281454927927,0.8682371854507207,,
81726.0,36300.0,0.08,0.031,0.304,10213570.51,0.13099166927747133,0.8690083307225287,,
81848.0,36300.0,0.09,0.037,0.304,10220208.7,0.13022118649445483,0.8697788135055452,,
81971.0,36300.0,0.07,0.025,0.304,10233530.633,0.12868240679539356,0.8713175932046064,,
82093.0,36300.0,0.07,0.024,0.304,10240213.813,0.12791421040077158,0.8720857895992284,,
82216.0,36300.0,0.07,0.02,0.304,10246911.418,0.12714687754620857,0.8728531224537914,,
82338.0,36300.0,0.08,0.035,0.304,10253623.156,0.12638045983212726,0.8736195401678728,,
82461.0,36300.0,0.06,0.011,0.304,10267087.851,0.12485057894486733,0.8751494210551327,,
82583.0,36300.0,0.08,0.03,0.304,10273840.211,0.12408722170055544,0.8759127782994446,1036021.7550434012,239.62280010943505
82705.0,36300.0,0.06,0.013,0.304,10280605.51,0.12332499146058605,0.8766750085394139,,
82828.0,36300.0,0.08,0.025,0.304,10287383.445,0.12256394257190041,0.8774360574280996,,
82950.0,36300.0,0.07,0.022,0.304,10300976.007,0.12104560902402113,0.8789543909759788,,
83073.0,36300.0,0.07,0.021,0.304,10307790.025,0.12028843585147408,0.8797115641485259,,
83195.0,36300.0,0.07,0.025,0.303,10314615.461,0.11953266700533317,0.8804673329946668,,
83317.0,36300.0,0.08,0.023,0.303,10321452.01,0.11877835963084106,0.881221640369159,,
83440.0,36300.0,0.04,0.007,0.303,10328299.371,0.11802557143354164,0.8819744285664584,,
83562.0,36300.0,0.09,0.035,0.303,10342025.317,0.11652478618503784,0.8834752138149622,,
83685.0,36300.0,0.05,0.012,0.303,10348903.303,0.11577690732975734,0.8842230926702427,370944.4966881805,184.02577537210882
83807.0,36300.0,0.1,0.04,0.303,10355790.903,0.11503078403644804,0.8849692159635519,,
83930.0,36300.0,0.08,0.028,0.303,10362687.823,0.11428647677397676,0.8857135232260233,,
84052.0,36300.0,0.05,0.012,0.303,10376508.459,0.11280355490197266,0.8871964450980273,,
84174.0,36300.0,0.09,0.034,0.303,10383431.603,0.11206506389142964,0.8879349361085703,,
84297.0,36300.0,0.06,0.012,0.303,10390362.922,0.11132863609125432,0.8886713639087457,,
84419.0,36300.0,0.07,0.017,0.303,10397302.138,0.11059433457547321,0.8894056654245268,,
84542.0,36300.0,0.06,0.018,0.303,10404248.978,0.10986222290612423,0.8901377770938758,,
84664.0,36300.0,0.09,0.033,0.303,10418164.456,0.10840482570499059,0.8915951742950095,,
84787.0,36300.0,0.06,0.011,0.303,10425132.569,0.10767966959646794,0.8923203304035321,706080.8501948967,276.69124148932065
84909.0,36300.0,0.05,0.008,0.303,10432107.254,0.10695696214247498,0.893043037857525,,
85031.0,36300.0,0.1,0.035,0.303,10439088.26,0.10623676908893433,0.8937632309110657,,
85154.0,36300.0,0.06,0.017,0.303,10453068.252,0.1048041910000596,0.8951958089999404,,
85276.0,36300.0,0.05,0.01,0.303,10460066.758,0.10409193920763538,0.8959080607923646,,
85399.0,36300.0,0.09,0.026,0.303,10467070.625,0.10338246824121694,0.896617531758783,,
85521.0,36300.0,0.06,0.014,0.303,10474079.625,0.10267584541651112,0.8973241545834889,,
85643.0,36300.0,0.08,0.033,0.303,10481093.534,0.10197213826382219,0.8980278617361778,,
85766.0,36300.0,0.08,0.025,0.303,10495135.208,0.10057374192875052,0.8994262580712495,,
85888.0,36300.0,0.08,0.033,0.303,10502162.547,0.09987918851084977,0.9001208114891502,752988.0448192963,344.76888065660336
86011.0,36300.0,0.07,0.021,0.303,10509193.942,0.0991878222007911,0.9008121777992089,,
86133.0,36300.0,0.06,0.012,0.303,10516229.192,0.09849971095327335,0.9015002890467266,,
86256.0,36300.0,0.06,0.009,0.303,10530310.456,0.09713352508020154,0.9028664749197984,,
86378.0,36300.0,0.08,0.027,0.303,10537356.079,0.09645558580432283,0.9035444141956772,,
86500.0,36300.0,0.06,0.016,0.303,10544404.774,0.09578117216618305,0.9042188278338169,,
86623.0,36300.0,0.1,0.04,0.302,10551456.35,0.09511035118822121,0.9048896488117788,,
86745.0,36300.0,0.06,0.013,0.302,10558510.619,0.09444318950895321,0.9055568104910467,,
86868.0,36300.0,0.07,0.016,0.302,10572626.488,0.09312010823936433,0.9068798917606357,,
86990.0,36300.0,0.07,0.022,0.302,10579687.714,0.09246431933326694,0.9075356806667331,325127.5908675666,279.28207813089585
87113.0,36300.0,0.05,0.01,0.302,10586750.885,0.09181245093289345,0.9081875490671065,,
87235.0,36300.0,0.06,0.015,0.302,10593815.811,0.09116456660032299,0.908835433399677,,
87357.0,36300.0,0.06,0.014,0.302,10607950.164,0.08988099996296088,0.9101190000370392,,
