easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
77800.0,27000.0,0.1,0.037,0.302,9628565.793,0.10169259892081792,0.898307401079182,757646.2444087485,309.273848029978
77887.0,27000.0,0.09,0.04,0.302,9632378.416,0.10101765291355407,0.898982347086446,,
77975.0,27000.0,0.06,0.018,0.302,9636257.398,0.10034256477955475,0.8996574352204453,819513.3236353239,355.22213496822224
78062.0,27000.0,0.05,0.01,0.302,9640202.68,0.09966733723300675,0.9003326627669932,,
78149.0,27000.0,0.05,0.01,0.302,9640202.68,0.09966733723300675,0.9003326627669932,882674.7183202307,261.05570099694665
78236.0,27000.0,0.1,0.039,0.302,9644214.166,0.09899197362871552,0.9010080263712845,,
78324.0,27000.0,0.06,0.013,0.302,9648291.724,0.09831647796268068,0.9016835220373193,748364.4823777394,181.90111879738842
78411.0,27000.0,0.09,0.033,0.302,9652435.189,0.09764085487289882,0.9023591451271011,,
78498.0,27000.0,0.08,0.021,0.303,9656644.362,0.09696510964059026,0.9030348903594098,570899.5217612245,257.2316672487287
78586.0,27000.0,0.1,0.048,0.303,9660919.012,0.09628924819210852,0.9037107518078915,,
78673.0,27000.0,0.06,0.014,0.303,9665258.878,0.09561327710099357,0.9043867228990065,842957.6582958241,308.1103931566074
78760.0,27000.0,0.08,0.018,0.303,9669663.669,0.09493720359068401,0.905062796409316,,
78848.0,27000.0,0.08,0.018,0.303,9669663.669,0.09493720359068401,0.905062796409316,574241.7664129998,326.48919877447264
78935.0,27000.0,0.1,0.04,0.303,9674133.064,0.094261035537587,0.905738964462413,,
79022.0,27000.0,0.07,0.02,0.303,9678666.718,0.09358478147452474,0.9064152185254752,416137.96058356453,260.5825589590805
79109.0,27000.0,0.07,0.019,0.303,9683264.254,0.09290845059473934,0.9070915494052607,,
79197.0,27000.0,0.08,0.028,0.303,9687925.275,0.09223205275626986,0.9077679472437301,644777.5006723283,263.9060150098127
79284.0,27000.0,0.1,0.036,0.303,9692649.356,0.09155559848668246,0.9084444015133175,,
79371.0,27000.0,0.08,0.032,0.303,9697436.049,0.09087909898848298,0.909120901011517,556633.9785102616,313.90182961839776
79459.0,27000.0,0.11,0.05,0.304,9702284.883,0.09020256614463022,0.9097974338553698,,
79546.0,27000.0,0.11,0.05,0.304,9702284.883,0.09020256614463022,0.9097974338553698,832920.9805522348,360.88020703324344
79633.0,27000.0,0.08,0.029,0.304,9707195.368,0.08952601252480857,0.9104739874751915,,
79720.0,27000.0,0.08,0.025,0.304,9712166.989,0.08884945139191797,0.911150548608082,361413.88417981006,345.3559492313237
79808.0,27000.0,0.1,0.047,0.304,9717199.215,0.08817289670913224,0.9118271032908678,,
79895.0,27000.0,0.09,0.039,0.304,9722291.493,0.08749636314747497,0.912503636852525,727048.5149892516,312.2698354471958
79982.0,27000.0,0.07,0.022,0.304,9727443.255,0.08681986609350709,0.9131801339064929,,
80070.0,27000.0,0.08,0.031,0.304,9732653.914,0.08614342165807251,0.9138565783419275,717452.428402104,296.9864546087314
80157.0,27000.0,0.09,0.025,0.304,9737922.866,0.08546704668490274,0.9145329533150972,,
80244.0,27000.0,0.09,0.025,0.304,9737922.866,0.08546704668490274,0.9145329533150972,792374.6990204259,344.95853333680407
80331.0,27000.0,0.07,0.019,0.304,9743249.493,0.08479075876014351,0.9152092412398565,,
80419.0,27000.0,0.07,0.02,0.304,9748633.163,0.08411457622208238,0.9158854237779176,1100529.4668323637,340.3968819272528
80506.0,27000.0,0.09,0.027,0.305,9754073.227,0.08343851817160883,0.9165614818283911,,
80593.0,27000.0,0.08,0.028,0.305,9759569.028,0.0827626044829378,0.9172373955170622,789476.032843002,268.43825472319236
80681.0,27000.0,0.08,0.029,0.305,9765119.893,0.08208685581512407,0.9179131441848759,,
80768.0,27000.0,0.08,0.024,0.305,9770725.14,0.08141129362380496,0.918588706376195,1367754.7512829078,322.72030823207166
80855.0,27000.0,0.07,0.017,0.305,9776384.074,0.08073594017376767,0.9192640598262323,,
80943.0,27000.0,0.07,0.017,0.305,9776384.074,0.08073594017376767,0.9192640598262323,841790.3833366306,347.3094595093269
81030.0,27000.0,0.08,0.029,0.305,9782095.993,0.08006081855181317,0.9199391814481869,,
81117.0,27000.0,0.1,0.042,0.305,9787860.184,0.07938595268045202,0.920614047319548,466632.19308648055,292.05571076990987
81204.0,27000.0,0.08,0.028,0.305,9793675.929,0.07871136733188532,0.9212886326681147,,
81292.0,27000.0,0.08,0.028,0.305,9799542.499,0.07803708814283816,0.9219629118571618,741823.3834494115,289.9280988683262
81379.0,27000.0,0.07,0.018,0.305,9805459.16,0.07736314162985881,0.9226368583701412,,
81466.0,27000.0,0.07,0.025,0.306,9811425.173,0.07668955520534171,0.9233104447946583,1718184.5653729006,240.27853003832047
