easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
49400.0,75400.0,0.03,0.005,0.309,9622550.375,0.0,1.0,787658.7899315717,369.12360987014335
49478.0,75400.0,0.05,0.011,0.309,9627741.191,0.0,1.0,1919318.7524368614,340.64972789602257
49556.0,75400.0,0.03,0.003,0.309,9632831.136,0.0,1.0,416442.94343920256,271.82385849612973
49635.0,75400.0,0.03,0.003,0.309,9632831.136,0.0,1.0,769726.0643283571,320.5814131598283
49713.0,75400.0,0.04,0.004,0.309,9637819.598,0.0,1.0,1038496.1762069345,342.0360201270089
49791.0,75400.0,0.03,0.004,0.309,9642706.097,0.0,1.0,1646504.3168142766,282.7772798216579
49869.0,75400.0,0.03,0.003,0.309,9647490.286,0.0,1.0,750603.2406932762,304.4223929130783
49947.0,75400.0,0.03,0.003,0.309,9647490.286,0.0,1.0,803918.5079372453,298.73554703234254
50025.0,75400.0,0.04,0.006,0.309,9652171.953,0.0,1.0,910301.8215525624,288.0747244974495
50104.0,75400.0,0.04,0.006,0.31,9656751.023,0.0,1.0,996007.6088205423,289.47991324356025
50182.0,75400.0,0.04,0.005,0.31,9661227.556,0.0,1.0,987789.852087394,273.7537263553901
50260.0,75400.0,0.05,0.006,0.31,9665601.747,0.0,1.0,1166480.3532033677,274.57064775772494
50338.0,75400.0,0.05,0.006,0.31,9665601.747,0.0,1.0,252677.4323027615,384.2177005161325
50416.0,75400.0,0.05,0.009,0.31,9669873.928,0.0,1.0,1000333.1060673315,321.3604108373475
50495.0,75400.0,0.05,0.009,0.31,9674044.562,0.0,1.0,1016628.272504343,289.0627162796676
50573.0,75400.0,0.06,0.013,0.31,9678114.245,0.0,1.0,1034477.2460795891,347.6534387265545
50651.0,75400.0,0.04,0.005,0.31,9682083.7,0.0,1.0,774384.7723955077,346.9617675713802
50729.0,75400.0,0.04,0.005,0.31,9682083.7,0.0,1.0,1125108.9583205022,324.02499407640795
50807.0,75400.0,0.04,0.005,0.31,9685953.778,0.0,1.0,447247.15244710783,278.2079093685341
50885.0,75400.0,0.03,0.004,0.31,9689725.448,0.0,1.0,797414.6782463727,321.0172729870444
50964.0,75400.0,0.04,0.006,0.31,9693399.801,0.0,1.0,827537.5276045209,289.6414534375014
51042.0,75400.0,0.04,0.006,0.31,9693399.801,0.0,1.0,502041.87850787427,355.12903601950467
51120.0,75400.0,0.05,0.012,0.31,9696978.04,0.0,1.0,350035.20301639097,275.8323052441991
51198.0,75400.0,0.04,0.008,0.31,9700461.476,0.0,1.0,767604.2205734258,318.7852618661275
51276.0,75400.0,0.03,0.003,0.31,9703851.525,0.0,1.0,1120853.2859196041,369.65847176879805
51355.0,75400.0,0.06,0.013,0.31,9707149.699,0.0,1.0,1218311.6763351136,288.2436990366043
51433.0,75400.0,0.06,0.013,0.31,9707149.699,0.0,1.0,998886.2299134496,282.5641102584939
