easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
83200.0,30800.0,0.08,0.032,0.305,10171767.503,0.08113140042504449,0.9188685995749555,118993.24224937985,311.61374541167686
83323.0,30800.0,0.06,0.015,0.305,10176516.606,0.08037888188870711,0.9196211181112929,,
83446.0,30800.0,0.07,0.021,0.305,10181298.123,0.07962709678580474,0.9203729032141953,722123.0006986129,283.8679862760798
83569.0,30800.0,0.07,0.024,0.305,10190956.242,0.07812593665316285,0.9218740633468372,,
83692.0,30800.0,0.07,0.025,0.305,10195831.784,0.07737666947026095,0.9226233305297391,1504321.5723389864,322.6081357094734
83816.0,30800.0,0.08,0.024,0.305,10200737.623,0.07662835148293681,0.9233716485170632,,
83939.0,30800.0,0.06,0.016,0.305,10205673.251,0.07588103973218684,0.9241189602678131,488965.5474825744,361.11302815079637
84062.0,30800.0,0.07,0.023,0.306,10215631.9,0.07438966971943685,0.9256103302805632,,
84185.0,30800.0,0.09,0.038,0.306,10220653.96,0.07364573227895234,0.9263542677210477,645997.3247998436,225.64451514317832
84308.0,30800.0,0.08,0.023,0.306,10225703.891,0.0729030428061828,0.9270969571938172,,
84431.0,30800.0,0.06,0.016,0.306,10230781.246,0.07216166534612993,0.9278383346538701,557369.414428883,330.49008236042124
84554.0,30800.0,0.07,0.023,0.306,10241016.502,0.07068311040551307,0.9293168895944869,,
84677.0,30800.0,0.07,0.02,0.306,10246173.582,0.06994606893837625,0.9300539310616237,167895.77530407673,359.1034420894985
84801.0,30800.0,0.08,0.025,0.306,10251356.443,0.06921061162634862,0.9307893883736513,,
84924.0,30800.0,0.08,0.027,0.306,10256564.717,0.0684768107848482,0.9315231892151518,578638.0283415664,313.39011859216515
85047.0,30800.0,0.07,0.018,0.306,10261798.053,0.0677447405691963,0.9322552594308037,,
85170.0,30800.0,0.05,0.014,0.306,10272338.613,0.06628609826572837,0.9337139017342716,873351.2054786885,348.8397978555542
85293.0,30800.0,0.07,0.026,0.306,10277645.239,0.06555968434862121,0.9344403156513788,,
85416.0,30800.0,0.09,0.029,0.306,10282975.736,0.06483531756452512,0.9351646824354749,930350.1356215064,331.9762736407252
85539.0,30800.0,0.07,0.022,0.306,10288329.863,0.0641130824272008,0.9358869175727992,,
85662.0,30800.0,0.06,0.015,0.306,10299108.172,0.06267535695633411,0.9373246430436659,824912.8605053729,320.945040474298
85786.0,30800.0,0.08,0.026,0.306,10304532.005,0.06196004778046903,0.938039952219531,,
85909.0,30800.0,0.07,0.029,0.306,10309978.771,0.06124723279929979,0.9387527672007002,667210.0269777284,308.99007770922555
86032.0,30800.0,0.08,0.026,0.306,10315448.37,0.060537009356311074,0.9394629906436889,,
86155.0,30800.0,0.07,0.029,0.307,10326455.829,0.0591247413487627,0.9408752586512373,662231.3643995784,307.91370389133226
