easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
32000.0,12500.0,0.08,0.028,0.314,11094586.945,0.18563833023388795,0.814361669766112,1164975.239722496,332.2332828875395
32061.0,12500.0,0.06,0.016,0.314,11101124.445,0.18582234970882994,0.8141776502911701,,
32121.0,12500.0,0.06,0.016,0.314,11101124.445,0.18582234970882994,0.8141776502911701,627326.6106191834,255.95812252306894
32182.0,12500.0,0.07,0.021,0.314,11107550.831,0.18600752401646647,0.8139924759835335,,
32243.0,12500.0,0.07,0.021,0.314,11107550.831,0.18600752401646647,0.8139924759835335,745890.5767597854,301.481631897969
32304.0,12500.0,0.05,0.011,0.314,11113866.285,0.18619382458310949,0.8138061754168905,,
32364.0,12500.0,0.06,0.01,0.314,11120070.99,0.1863812225739629,0.813618777426037,281715.903496503,261.85551996282487
32425.0,12500.0,0.06,0.01,0.314,11120070.99,0.1863812225739629,0.813618777426037,,
32486.0,12500.0,0.05,0.008,0.314,11126165.13,0.18656968890195125,0.8134303110980488,337381.4958943425,185.73305491590494
32546.0,12500.0,0.05,0.008,0.314,11126165.13,0.18656968890195125,0.8134303110980488,,
32607.0,12500.0,0.07,0.02,0.314,11132148.888,0.18675919423484413,0.8132408057651559,1183566.7587488403,338.1466455138006
32668.0,12500.0,0.04,0.007,0.314,11138022.448,0.18694970900131,0.81305029099869,,
32729.0,12500.0,0.04,0.007,0.314,11138022.448,0.18694970900131,0.81305029099869,1021868.936227022,323.5675026603729
32789.0,12500.0,0.07,0.016,0.314,11143785.992,0.1871412033959125,0.8128587966040874,,
32850.0,12500.0,0.07,0.016,0.314,11143785.992,0.1871412033959125,0.8128587966040874,724148.5322965005,260.0369300678539
32911.0,12500.0,0.06,0.01,0.314,11149439.704,0.1873336473832511,0.8126663526167489,,
32971.0,12500.0,0.07,0.024,0.314,11154983.766,0.1875270107013452,0.8124729892986549,1131495.162480572,266.59972021995645
33032.0,12500.0,0.07,0.024,0.314,11154983.766,0.1875270107013452,0.8124729892986549,,
33093.0,12500.0,0.04,0.006,0.313,11160418.359,0.1877212628645169,0.8122787371354832,707096.7065960733,286.9337772846021
33154.0,12500.0,0.07,0.023,0.313,11165743.664,0.1879163731657333,0.8120836268342667,,
33214.0,12500.0,0.07,0.023,0.313,11165743.664,0.1879163731657333,0.8120836268342667,333657.92868584476,227.04044810933246
33275.0,12500.0,0.06,0.015,0.313,11170959.862,0.18811231067843223,0.8118876893215677,,
33336.0,12500.0,0.06,0.015,0.313,11170959.862,0.18811231067843223,0.8118876893215677,191199.3504417049,282.371719843698
33396.0,12500.0,0.06,0.014,0.313,11176067.13,0.18830904425854916,0.8116909557414509,,
33457.0,12500.0,0.06,0.014,0.313,11181065.648,0.18850654254579943,0.8114934574542005,476068.69578940223,270.01553289973134
33518.0,12500.0,0.06,0.014,0.313,11181065.648,0.18850654254579943,0.8114934574542005,,
33578.0,12500.0,0.06,0.012,0.313,11185955.591,0.18870477396487614,0.8112952260351238,1044022.6082272385,323.2473818682778
33639.0,12500.0,0.06,0.012,0.313,11185955.591,0.18870477396487614,0.8112952260351238,,
33700.0,12500.0,0.07,0.019,0.313,11190737.136,0.1889037067268676,0.8110962932731324,532009.5216343028,289.56812661477295
33761.0,12500.0,0.05,0.01,0.313,11195410.456,0.18910330883043822,0.8108966911695618,,
33821.0,12500.0,0.05,0.01,0.313,11195410.456,0.18910330883043822,0.8108966911695618,1104868.1355119853,287.62739701140805
33882.0,12500.0,0.06,0.013,0.313,11199975.724,0.18930354806281205,0.810696451937188,,
33943.0,12500.0,0.06,0.013,0.313,11199975.724,0.18930354806281205,0.810696451937188,1088446.774630819,265.9741278160725
34003.0,12500.0,0.07,0.019,0.313,11204433.113,0.1895043920009467,0.8104956079990533,,
34064.0,12500.0,0.07,0.019,0.313,11208782.791,0.18970580801285924,0.8102941919871407,594483.4591582934,318.9433804073154
34125.0,12500.0,0.07,0.019,0.313,11208782.791,0.18970580801285924,0.8102941919871407,,
34186.0,12500.0,0.05,0.01,0.313,11213024.927,0.18990776325855482,0.8100922367414451,799646.7549548406,196.33045342191377
34246.0,12500.0,0.05,0.01,0.313,11213024.927,0.18990776325855482,0.8100922367414451,,
34307.0,12500.0,0.05,0.007,0.313,11217159.687,0.19011022469156255,0.8098897753084374,459534.73156341206,226.2908162713258
34368.0,12500.0,0.03,0.003,0.313,11221187.236,0.19031315906007848,0.8096868409399215,,
34428.0,12500.0,0.03,0.003,0.313,11221187.236,0.19031315906007848,0.8096868409399215,1337766.5042196165,345.5078113961776
34489.0,12500.0,0.07,0.023,0.312,11225107.736,0.19051653290857362,0.8094834670914264,,
