easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
34200.0,19200.0,0.06,0.012,0.333,11996236.769,0.17089020558488333,0.8291097944151167,621637.8982872858,229.1307584311345
34258.0,19200.0,0.07,0.016,0.333,11993654.086,0.17133091736017572,0.8286690826398243,,
34316.0,19200.0,0.07,0.016,0.333,11993654.086,0.17133091736017572,0.8286690826398243,,
34374.0,19200.0,0.05,0.011,0.333,11990946.429,0.1717730144758939,0.8282269855241061,,
34431.0,19200.0,0.05,0.011,0.333,11990946.429,0.1717730144758939,0.8282269855241061,,
34489.0,19200.0,0.07,0.022,0.333,11988114.21,0.17221644709653908,0.827783552903461,380117.72208084335,360.78765717059713
34547.0,19200.0,0.07,0.022,0.333,11988114.21,0.17221644709653908,0.827783552903461,,
34605.0,19200.0,0.06,0.012,0.333,11985157.847,0.17266116491163672,0.8273388350883633,,
34663.0,19200.0,0.03,0.002,0.333,11982077.763,0.17310711714759952,0.8268928828524005,,
34721.0,19200.0,0.03,0.002,0.333,11982077.763,0.17310711714759952,0.8268928828524005,,
34778.0,19200.0,0.05,0.01,0.332,11978874.385,0.17355425257934898,0.826445747420651,230514.00958894362,320.1756423417481
34836.0,19200.0,0.05,0.01,0.332,11978874.385,0.17355425257934898,0.826445747420651,,
34894.0,19200.0,0.05,0.013,0.332,11975548.143,0.17400251954203458,0.8259974804579654,,
34952.0,19200.0,0.05,0.008,0.332,11972099.472,0.1744518659423856,0.8255481340576144,,
35010.0,19200.0,0.05,0.008,0.332,11972099.472,0.1744518659423856,0.8255481340576144,,
35068.0,19200.0,0.05,0.014,0.332,11968528.811,0.1749022392701292,0.8250977607298708,484675.8146124308,206.00478176591497
35126.0,19200.0,0.05,0.014,0.332,11968528.811,0.1749022392701292,0.8250977607298708,,
35183.0,19200.0,0.07,0.023,0.332,11964836.6,0.17535358660907885,0.8246464133909212,,
35241.0,19200.0,0.07,0.023,0.332,11964836.6,0.17535358660907885,0.8246464133909212,,
35299.0,19200.0,0.06,0.016,0.332,11961023.285,0.17580585464821097,0.824194145351789,,
35357.0,19200.0,0.06,0.018,0.331,11957089.312,0.17625898969261905,0.823741010307381,294173.7073670846,268.45868770480143
35415.0,19200.0,0.06,0.018,0.331,11957089.312,0.17625898969261905,0.823741010307381,,
35473.0,19200.0,0.05,0.012,0.331,11953035.132,0.17671293767402743,0.8232870623259726,,
35531.0,19200.0,0.05,0.012,0.331,11953035.132,0.17671293767402743,0.8232870623259726,,
35588.0,19200.0,0.08,0.023,0.331,11948861.196,0.17716764416146907,0.8228323558385309,,
35646.0,19200.0,0.08,0.023,0.331,11948861.196,0.17716764416146907,0.8228323558385309,1355210.2287133508,320.33926092582936
35704.0,19200.0,0.07,0.019,0.331,11944567.959,0.17762305437159667,0.8223769456284034,,
35762.0,19200.0,0.06,0.015,0.331,11940155.878,0.17807911317884886,0.8219208868211512,,
35820.0,19200.0,0.06,0.015,0.331,11940155.878,0.17807911317884886,0.8219208868211512,,
35878.0,19200.0,0.08,0.025,0.331,11935625.41,0.17853576512539793,0.8214642348746021,,
35935.0,19200.0,0.08,0.025,0.331,11935625.41,0.17853576512539793,0.8214642348746021,525452.5417827442,295.86093320326023
35993.0,19200.0,0.06,0.015,0.33,11930977.014,0.17899295443107938,0.8210070455689207,,
36051.0,19200.0,0.08,0.025,0.33,11926211.15,0.17945062500280756,0.8205493749971924,,
36109.0,19200.0,0.08,0.025,0.33,11926211.15,0.17945062500280756,0.8205493749971924,,
36167.0,19200.0,0.06,0.014,0.33,11921328.281,0.17990872044418935,0.8200912795558106,,
36225.0,19200.0,0.06,0.014,0.33,11921328.281,0.17990872044418935,0.8200912795558106,1013504.6241683409,373.700893242396
