easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
24600.0,36500.0,0.05,0.01,0.34,12948948.165,0.0640416193077053,0.9359583806922946,938177.9552066048,313.77679708869425
24712.0,36500.0,0.05,0.011,0.34,12953431.918,0.06435942509951932,0.9356405749004807,,
24825.0,36500.0,0.02,0.002,0.34,12957734.66,0.06468242748539173,0.9353175725146082,,
24937.0,36500.0,0.04,0.006,0.34,12961854.993,0.0650106722410544,0.9349893277589456,,
25050.0,36500.0,0.07,0.017,0.34,12965791.525,0.06534420509551751,0.9346557949044825,624465.4594212476,344.88364009058307
25162.0,36500.0,0.04,0.006,0.34,12973107.646,0.06602731763496957,0.9339726823650304,,
25275.0,36500.0,0.02,0.002,0.34,12976484.483,0.0663769883169975,0.9336230116830025,,
25387.0,36500.0,0.05,0.01,0.34,12979672.017,0.06673212903629831,0.9332678709637017,,
25500.0,36500.0,0.03,0.003,0.34,12982668.892,0.06709278489379499,0.932907215106205,683041.1736430557,282.3500897041129
25612.0,36500.0,0.02,0.001,0.34,12985473.763,0.06745900077646755,0.9325409992235325,,
25725.0,36500.0,0.04,0.006,0.34,12988085.295,0.06783082132445424,0.9321691786755457,,
25837.0,36500.0,0.02,0.002,0.34,12990502.167,0.06820829089692958,0.9317917091030704,,
25950.0,36500.0,0.04,0.006,0.34,12992723.067,0.06859145353616428,0.9314085464638358,472317.2667095441,253.0394403496975
26062.0,36500.0,0.07,0.017,0.34,12996571.777,0.06937503237432938,0.9306249676256706,,
26175.0,36500.0,0.05,0.009,0.34,12998197.036,0.0697755347296559,0.9302244652703441,,
26287.0,36500.0,0.04,0.005,0.34,12999621.222,0.07018190238196818,0.9298180976180318,,
26400.0,36500.0,0.03,0.004,0.34,13000843.101,0.07059417719761571,0.9294058228023843,980320.5834922276,330.0028738996442
26512.0,36500.0,0.05,0.009,0.34,13001861.456,0.07101240047829326,0.9289875995217067,,
26625.0,36500.0,0.04,0.008,0.34,13002675.09,0.07143661291431942,0.9285633870856805,,
26737.0,36500.0,0.04,0.007,0.34,13003282.824,0.07186685453608042,0.9281331454639196,,
26850.0,36500.0,0.03,0.004,0.34,13003683.502,0.07230316466438774,0.9276968353356123,625273.8574407278,338.93221769673823
26962.0,36500.0,0.05,0.011,0.34,13003859.177,0.07319414386613332,0.9268058561338667,,
27075.0,36500.0,0.03,0.004,0.34,13003631.977,0.07364888756412881,0.9263511124358712,,
27187.0,36500.0,0.04,0.006,0.34,13003193.329,0.07410984890847352,0.9258901510915265,,
27299.0,36500.0,0.04,0.005,0.34,13002542.201,0.07457706287530594,0.925422937124694,674921.0970503865,246.2109060175075
27412.0,36500.0,0.05,0.01,0.34,13001677.586,0.07505056340393265,0.9249494365960673,,
27524.0,36500.0,0.06,0.012,0.34,13000598.507,0.07553038333864955,0.9244696166613504,,
27637.0,36500.0,0.05,0.009,0.34,12999304.02,0.07601655436953855,0.9239834456304614,,
27749.0,36500.0,0.03,0.003,0.34,12997793.209,0.07650910697288794,0.9234908930271121,451312.95405846153,271.8789252869171
27862.0,36500.0,0.04,0.005,0.34,12994119.123,0.07751347237189286,0.9224865276281071,,
27974.0,36500.0,0.04,0.006,0.34,12991954.188,0.07802533950877832,0.9219746604912217,,
28087.0,36500.0,0.05,0.009,0.34,12989569.611,0.07854369677986733,0.9214563032201326,,
28199.0,36500.0,0.04,0.009,0.34,12986964.654,0.07906856768848132,0.9209314323115186,443892.2504898548,291.08400243168273
28312.0,36500.0,0.03,0.003,0.34,12984138.616,0.07959997416361844,0.9204000258363816,,
28424.0,36500.0,0.06,0.011,0.34,12981090.837,0.08013793650155243,0.9198620634984476,,
28537.0,36500.0,0.05,0.01,0.34,12977820.697,0.08068247330838885,0.9193175266916112,,
28649.0,36500.0,0.03,0.005,0.34,12974327.62,0.08123360144416648,0.9187663985558335,264726.6214235185,318.57275037642654
28762.0,36500.0,0.03,0.003,0.34,12966670.558,0.08235569008586568,0.9176443099141343,,
28874.0,36500.0,0.04,0.005,0.34,12962505.638,0.08292667509974447,0.9170733249002555,,
28987.0,36500.0,0.05,0.01,0.34,12958115.91,0.08350430035953864,0.9164956996404614,,
29099.0,36500.0,0.05,0.01,0.34,12953501.022,0.08408857321748722,0.9159114267825128,501805.6027204686,229.05691984754912
29212.0,36500.0,0.04,0.005,0.34,12948660.669,0.08467949898543521,0.9153205010145647,,
29324.0,36500.0,0.03,0.004,0.34,12943594.593,0.08527708089505377,0.9147229191049462,,
29437.0,36500.0,0.04,0.006,0.34,12938302.588,0.08588132006152993,0.9141186799384701,,
29549.0,36500.0,0.05,0.01,0.34,12932784.495,0.08649221545057097,0.913507784549429,762732.867243735,281.89374708697085
29661.0,36500.0,0.05,0.01,0.34,12921069.667,0.08773395984033562,0.9122660401596644,,
29774.0,36500.0,0.04,0.008,0.34,12914872.87,0.08836479578133165,0.9116352042186684,,
29886.0,36500.0,0.05,0.013,0.34,12908449.86,0.08900226178668089,0.9109977382133191,,
