easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
70400.0,31800.0,0.09,0.042,0.3,9867874.678,0.18109581991191487,0.8189041800880852,1126010.1661083635,220.58446159533594
70508.0,31800.0,0.1,0.048,0.3,9872566.148,0.1803930047847247,0.8196069952152754,,
70615.0,31800.0,0.08,0.022,0.3,9877038.451,0.17969115356479096,0.8203088464352091,,
70723.0,31800.0,0.08,0.023,0.3,9881297.814,0.17899021119403347,0.8210097888059665,598822.4870553602,286.3793005950872
70831.0,31800.0,0.08,0.02,0.3,9885351.244,0.17829011404818831,0.8217098859518117,,
70939.0,31800.0,0.07,0.023,0.3,9889206.372,0.17759079166924593,0.822409208330754,,
71046.0,31800.0,0.09,0.042,0.3,9892871.3,0.17689216843346237,0.8231078315665377,48742.996809596865,213.9598790432675
71154.0,31800.0,0.11,0.047,0.3,9899664.471,0.17549670017168903,0.8245032998283109,,
71262.0,31800.0,0.09,0.034,0.3,9902810.071,0.17479969113666247,0.8252003088633375,,
71370.0,31800.0,0.07,0.018,0.3,9905799.981,0.17410305543788943,0.8258969445621106,57360.183356055895,368.0709063860603
71477.0,31800.0,0.07,0.022,0.3,9908642.849,0.17340671132492444,0.8265932886750755,,
71585.0,31800.0,0.1,0.047,0.3,9911347.189,0.17271057851312505,0.8272894214868749,,
71693.0,31800.0,0.06,0.015,0.3,9913921.328,0.17201457869819517,0.8279854213018049,1033318.5327026333,358.2483371091785
71801.0,31800.0,0.06,0.015,0.3,9916373.38,0.17131863594182112,0.8286813640581789,,
71908.0,31800.0,0.07,0.014,0.3,9918711.211,0.1706226769485989,0.8293773230514011,,
72016.0,31800.0,0.08,0.032,0.3,9920942.428,0.16992663125301835,0.8300733687469817,1518144.19149944,299.0736843364086
72124.0,31800.0,0.09,0.044,0.3,9923074.367,0.16923043133366808,0.8307695686663319,,
72231.0,31800.0,0.07,0.029,0.3,9925114.09,0.16853401266956955,0.8314659873304304,,
72339.0,31800.0,0.08,0.031,0.3,9927068.381,0.16783731375132124,0.8321626862486787,1201731.6722104356,221.6499209789406
72447.0,31800.0,0.08,0.024,0.3,9928943.749,0.1671402760575225,0.8328597239424775,,
72555.0,31800.0,0.09,0.038,0.3,9932482.415,0.1657449648837721,0.8342550351162279,,
72662.0,31800.0,0.08,0.033,0.3,9934157.414,0.16504658876966924,0.8349534112303307,454657.631749533,339.8674353014805
72770.0,31800.0,0.09,0.039,0.3,9935776.904,0.1643476684405937,0.8356523315594063,,
72878.0,31800.0,0.08,0.028,0.3,9937346.125,0.1636481592783253,0.8363518407216747,,
72986.0,31800.0,0.07,0.019,0.3,9938870.083,0.1629480191713998,0.8370519808286002,986518.5512094032,259.797424724386
73093.0,31800.0,0.08,0.025,0.3,9940353.567,0.16224720841683662,0.8377527915831634,,
73201.0,31800.0,0.09,0.034,0.3,9941801.156,0.16154568962289312,0.8384543103771069,,
73309.0,31800.0,0.07,0.019,0.3,9943217.226,0.16084342761361173,0.8391565723863883,1342916.91361537,304.2787017043961
73417.0,31800.0,0.1,0.043,0.3,9944605.96,0.1601403893365603,0.8398596106634397,,
73524.0,31800.0,0.04,0.008,0.3,9945971.357,0.1594365437735233,0.8405634562264768,,
73632.0,31800.0,0.1,0.055,0.3,9947317.241,0.15873186185513943,0.8412681381448606,784627.1188631624,348.78005040309165
73740.0,31800.0,0.08,0.032,0.3,9948647.264,0.1580263163792513,0.8419736836207488,,
73847.0,31800.0,0.07,0.021,0.3,9949964.92,0.1573198819333579,0.8426801180666421,,
73955.0,31800.0,0.1,0.051,0.301,9952576.332,0.1559042529908709,0.844095747009129,867521.6768406072,287.3511411009967
74063.0,31800.0,0.08,0.019,0.301,9953876.328,0.15519501597328805,0.844804984026712,,
74171.0,31800.0,0.1,0.044,0.301,9955176.446,0.15448480481526775,0.8455151951847323,,
74278.0,31800.0,0.11,0.054,0.301,9956479.47,0.1537736020230133,0.8462263979769867,366900.72856927227,208.55513203433367
74386.0,31800.0,0.08,0.026,0.301,9957788.059,0.1530613915061201,0.8469386084938799,,
74494.0,31800.0,0.08,0.03,0.301,9959104.753,0.15234815852537772,0.8476518414746222,,
74602.0,31800.0,0.08,0.026,0.301,9960431.976,0.1516338896433411,0.8483661103566589,475888.21572890173,333.288930039563
74709.0,31800.0,0.1,0.042,0.301,9961772.042,0.15091857267810685,0.8490814273218932,,
74817.0,31800.0,0.06,0.014,0.301,9963127.161,0.15020219665941856,0.8497978033405814,,
74925.0,31800.0,0.09,0.03,0.301,9964499.439,0.14948475178759243,0.8505152482124075,479939.9538051402,210.6669225021525
75033.0,31800.0,0.08,0.033,0.301,9965890.887,0.14876622939461848,0.8512337706053815,,
75140.0,31800.0,0.08,0.021,0.301,9967303.418,0.14804662190774148,0.8519533780922586,,
75248.0,31800.0,0.06,0.016,0.301,9968738.857,0.14732592281492077,0.8526740771850793,1036421.5792472347,259.3990476709426
75356.0,31800.0,0.09,0.03,0.301,9971685.322,0.14588122887430494,0.854118771125695,,
75463.0,31800.0,0.06,0.019,0.301,9973199.572,0.14515722602348585,0.8548427739765141,,
75571.0,31800.0,0.06,0.018,0.301,9974743.182,0.14443211550470794,0.8555678844952921,495320.5199801149,304.8027239913388
75679.0,31800.0,0.09,0.028,0.301,9976317.571,0.1437058956589197,0.8562941043410803,,
75787.0,31800.0,0.09,0.028,0.301,9977924.082,0.142978565719095,0.857021434280905,,
75894.0,31800.0,0.07,0.028,0.301,9979563.988,0.14225012578758117,0.8577498742124188,851657.2109409549,371.91232520247064
76002.0,31800.0,0.1,0.041,0.301,9981238.495,0.1415205768146324,0.8584794231853676,,
76110.0,31800.0,0.07,0.02,0.301,9982948.74,0.14078992057822404,0.859210079421776,,
76218.0,31800.0,0.07,0.024,0.301,9984695.798,0.14005815966512017,0.8599418403348799,775365.4500014891,382.1059330368306
76325.0,31800.0,0.07,0.021,0.301,9986480.684,0.1393252974528451,0.8606747025471548,,
76433.0,31800.0,0.07,0.025,0.302,9988304.351,0.1385913380930316,0.8614086619069684,,
76541.0,31800.0,0.09,0.047,0.302,9990167.693,0.13785628649531692,0.8621437135046831,948024.0337924893,297.2317824326326
76649.0,31800.0,0.07,0.02,0.302,9992071.551,0.1371201483127858,0.8628798516872143,,
76756.0,31800.0,0.07,0.025,0.302,9996003.901,0.13564463843850455,0.8643553615614954,,
76864.0,31800.0,0.08,0.026,0.302,9998033.808,0.1349052816476305,0.8650947183523695,817439.7601526574,320.2645751351874
