easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
17800.0,32000.0,0.04,0.005,0.342,12437780.25,0.06329844511569803,0.936701554884302,813541.5769224658,393.4862804842345
17884.0,32000.0,0.03,0.005,0.342,12449531.105,0.063393756456425,0.936606243543575,,
17967.0,32000.0,0.06,0.014,0.342,12461194.989,0.06349114640595842,0.9365088535940416,,
18051.0,32000.0,0.06,0.011,0.342,12472771.494,0.06359063114735412,0.9364093688526459,804228.740754906,278.7750580313892
18135.0,32000.0,0.06,0.011,0.342,12472771.494,0.06359063114735412,0.9364093688526459,,
18219.0,32000.0,0.05,0.009,0.343,12484260.192,0.0636922273822215,0.9363077726177785,,
18302.0,32000.0,0.05,0.009,0.343,12495660.63,0.0637959523219841,0.9362040476780159,773392.7288715389,273.5625395563625
18386.0,32000.0,0.03,0.005,0.343,12506972.333,0.0639018236794897,0.9360981763205103,,
18470.0,32000.0,0.06,0.013,0.343,12518194.803,0.06400985966137245,0.9359901403386276,,
18553.0,32000.0,0.03,0.004,0.343,12529327.524,0.06412007896021446,0.9358799210397856,693779.2566914036,281.40272984480976
18637.0,32000.0,0.03,0.004,0.343,12529327.524,0.06412007896021446,0.9358799210397856,,
18721.0,32000.0,0.06,0.014,0.343,12540369.956,0.06423250074747656,0.9357674992525234,,
18805.0,32000.0,0.03,0.003,0.343,12551321.539,0.06434714466663427,0.9356528553333657,785571.096915091,289.5713575922709
18888.0,32000.0,0.05,0.011,0.344,12562181.694,0.06446403082653356,0.9355359691734665,,
18972.0,32000.0,0.05,0.011,0.344,12572949.822,0.06458317979521977,0.9354168202047802,,
19056.0,32000.0,0.05,0.011,0.344,12583625.306,0.06470461259405236,0.9352953874059476,1158234.3154037623,330.514142023779
19139.0,32000.0,0.05,0.011,0.344,12583625.306,0.06470461259405236,0.9352953874059476,,
19223.0,32000.0,0.07,0.015,0.344,12594207.51,0.06482835069205035,0.9351716493079496,,
19307.0,32000.0,0.04,0.009,0.344,12604695.778,0.06495441600058148,0.9350455839994185,617848.1436754259,329.23813466297713
19390.0,32000.0,0.01,0.001,0.344,12615089.438,0.06508283086852898,0.934917169131471,,
19474.0,32000.0,0.05,0.008,0.345,12625387.802,0.06521361807743467,0.9347863819225654,,
19558.0,32000.0,0.03,0.002,0.345,12635590.162,0.06534680083715161,0.9346531991628484,154723.89949715664,282.54513866168
19642.0,32000.0,0.03,0.002,0.345,12635590.162,0.06534680083715161,0.9346531991628484,,
19725.0,32000.0,0.06,0.018,0.345,12645695.796,0.0654824027819319,0.9345175972180682,,
19809.0,32000.0,0.05,0.013,0.345,12655703.964,0.06562044796636507,0.9343795520336349,438418.8869921986,281.56816151833516
19893.0,32000.0,0.05,0.008,0.345,12665613.912,0.06576096086213896,0.934239039137861,,
19976.0,32000.0,0.04,0.008,0.345,12675424.868,0.06590396635478317,0.9340960336452169,,
20060.0,32000.0,0.03,0.003,0.346,12685136.047,0.06604948974067301,0.933950510259327,553596.2954595726,293.5415538850728
20144.0,32000.0,0.03,0.003,0.346,12685136.047,0.06604948974067301,0.933950510259327,,
20228.0,32000.0,0.04,0.006,0.346,12694746.649,0.06619755672462248,0.9338024432753775,,
20311.0,32000.0,0.03,0.004,0.346,12704255.858,0.06634819341755124,0.9336518065824487,572776.1697444549,286.7871064356975
20395.0,32000.0,0.03,0.004,0.346,12713662.846,0.06650142633447537,0.9334985736655246,,
20479.0,32000.0,0.05,0.011,0.346,12722966.769,0.06665728239294624,0.9333427176070538,,
20562.0,32000.0,0.04,0.005,0.346,12732166.771,0.06681578891159752,0.9331842110884024,1077917.510307103,280.36676476983814
20646.0,32000.0,0.04,0.005,0.346,12732166.771,0.06681578891159752,0.9331842110884024,,
20730.0,32000.0,0.07,0.015,0.347,12741261.981,0.06697697360930571,0.9330230263906942,,
20814.0,32000.0,0.04,0.006,0.347,12750251.517,0.06714086460439968,0.9328591353956003,406183.5571817616,257.82634813622644
20897.0,32000.0,0.03,0.004,0.347,12759134.483,0.06730749041439331,0.9326925095856067,,
20981.0,32000.0,0.04,0.007,0.347,12767909.972,0.06747687995589412,0.9325231200441059,,
21065.0,32000.0,0.04,0.007,0.347,12776577.061,0.06764906254505489,0.9323509374549451,415924.11014466983,339.2440318513422
21148.0,32000.0,0.04,0.007,0.347,12776577.061,0.06764906254505489,0.9323509374549451,,
21232.0,32000.0,0.03,0.003,0.347,12785134.819,0.06782406789825265,0.9321759321017473,,
21316.0,32000.0,0.05,0.011,0.348,12793582.302,0.06800192613327978,0.9319980738667202,826986.9339405954,285.76428871219304
21400.0,32000.0,0.05,0.008,0.348,12801918.553,0.06818266777067418,0.9318173322293258,,
21483.0,32000.0,0.04,0.007,0.348,12810142.606,0.06836632373569655,0.9316336762643035,,
21567.0,32000.0,0.05,0.011,0.348,12818253.482,0.06855292536063147,0.9314470746393685,1045999.2473090544,255.59269843531888
21651.0,32000.0,0.05,0.013,0.348,12826250.193,0.0687425043874084,0.9312574956125916,,
21734.0,32000.0,0.05,0.013,0.348,12826250.193,0.0687425043874084,0.9312574956125916,,
21818.0,32000.0,0.06,0.013,0.348,12834131.737,0.06893509297085555,0.9310649070291445,936325.0501400302,270.5542727664487
21902.0,32000.0,0.04,0.006,0.349,12841897.104,0.06913072368220037,0.9308692763177996,,
21985.0,32000.0,0.04,0.004,0.349,12849545.274,0.06932942951332065,0.9306705704866793,,
22069.0,32000.0,0.04,0.006,0.349,12857075.215,0.06953124388107147,0.9304687561189285,402885.3743571,236.721663098011
22153.0,32000.0,0.03,0.004,0.349,12864485.886,0.06973620063250621,0.9302637993674938,,
22237.0,32000.0,0.03,0.004,0.349,12864485.886,0.06973620063250621,0.9302637993674938,,
22320.0,32000.0,0.05,0.01,0.349,12871776.235,0.06994433405054892,0.9300556659494511,830379.0610015849,420.09022388280596
22404.0,32000.0,0.05,0.011,0.349,12878945.201,0.07015567886003919,0.9298443211399608,,
22488.0,32000.0,0.04,0.007,0.35,12885991.713,0.07037027023454877,0.9296297297654512,,
22571.0,32000.0,0.05,0.007,0.35,12892914.69,0.07058814380373372,0.9294118561962663,593570.7001567413,309.0145681719893
22655.0,32000.0,0.05,0.009,0.35,12899713.044,0.07080933566135945,0.9291906643386405,,
22739.0,32000.0,0.05,0.009,0.35,12899713.044,0.07080933566135945,0.9291906643386405,,
22823.0,32000.0,0.04,0.007,0.35,12906385.672,0.07103388237394072,0.9289661176260593,300335.5314231065,207.48158241936653
22906.0,32000.0,0.04,0.007,0.35,12912931.468,0.0712618209900663,0.9287381790099337,,
22990.0,32000.0,0.04,0.007,0.35,12919349.312,0.07149318905059984,0.9285068109494001,,
23074.0,32000.0,0.06,0.013,0.351,12925638.076,0.07172802459946748,0.9282719754005325,161012.13568651615,281.0391536625215
23157.0,32000.0,0.05,0.01,0.351,12931796.624,0.07196636619543456,0.9280336338045654,,
23241.0,32000.0,0.05,0.01,0.351,12931796.624,0.07196636619543456,0.9280336338045654,,
23325.0,32000.0,0.05,0.008,0.351,12937823.808,0.07220825292454378,0.9277917470754562,242367.12152359294,300.63744134176284
23409.0,32000.0,0.03,0.003,0.351,12943718.475,0.07245372441368224,0.9275462755863177,,
23492.0,32000.0,0.07,0.02,0.351,12949479.457,0.07270282084487538,0.9272971791551247,,
23576.0,32000.0,0.04,0.004,0.351,12955105.582,0.07295558297072008,0.92704441702928,508233.4888606463,298.8842281800227
23660.0,32000.0,0.05,0.012,0.352,12960595.665,0.07321205213087993,0.9267879478691201,,
23743.0,32000.0,0.05,0.012,0.352,12960595.665,0.07321205213087993,0.9267879478691201,,
23827.0,32000.0,0.03,0.003,0.352,12965948.513,0.07347227026956325,0.9265277297304367,474424.72325722105,341.7394189283622
23911.0,32000.0,0.06,0.018,0.352,12971162.922,0.07373627995438478,0.9262637200456152,,
23995.0,32000.0,0.06,0.015,0.352,12976237.68,0.07400412439630198,0.925995875603698,,
24078.0,32000.0,0.06,0.017,0.352,12981171.565,0.07427584747094726,0.9257241525290527,1180786.9581524744,210.0430713860049
24162.0,32000.0,0.05,0.01,0.353,12985963.342,0.07455149374132577,0.9254485062586743,,
24246.0,32000.0,0.05,0.01,0.353,12985963.342,0.07455149374132577,0.9254485062586743,,
24329.0,32000.0,0.06,0.014,0.353,12990611.77,0.07483110848202,0.92516889151798,1084520.373328082,238.0608176466081
24413.0,32000.0,0.05,0.007,0.353,12995115.595,0.075114737705009,0.924885262294991,,
24497.0,32000.0,0.04,0.007,0.353,12999473.552,0.07540242818702593,0.9245975718129741,,
24580.0,32000.0,0.05,0.009,0.353,13003684.366,0.07569422749867924,0.9243057725013207,25496.366887857213,191.14933581405842
24664.0,32000.0,0.05,0.011,0.353,13007746.749,0.07599018403563448,0.9240098159643655,,
24748.0,32000.0,0.05,0.011,0.353,13007746.749,0.07599018403563448,0.9240098159643655,,
24832.0,32000.0,0.02,0.002,0.354,13011659.405,0.07629034705145334,0.9237096529485467,903742.3909683666,313.7379358297553
24915.0,32000.0,0.05,0.012,0.354,13015421.021,0.07659476669279765,0.9234052333072024,,
24999.0,32000.0,0.04,0.006,0.354,13019030.275,0.07690349403674844,0.9230965059632515,,
25083.0,32000.0,0.05,0.01,0.354,13022485.831,0.07721658113028078,0.9227834188697193,532894.7807814507,289.1272383253219
25166.0,32000.0,0.06,0.015,0.354,13025786.339,0.07753408103250464,0.9224659189674953,,
25250.0,32000.0,0.05,0.008,0.354,13028930.436,0.07785604785941316,0.9221439521405869,,
25334.0,32000.0,0.05,0.008,0.354,13028930.436,0.07785604785941316,0.9221439521405869,568023.1748274979,277.0884000941903
25418.0,32000.0,0.02,0.001,0.354,13031916.743,0.07818253683115571,0.9218174631688443,,
25501.0,32000.0,0.04,0.004,0.355,13034743.868,0.07851360432261201,0.921486395677388,,
25585.0,32000.0,0.07,0.018,0.355,13037410.4,0.07884930791668543,0.9211506920833146,1027989.1466493891,323.1084462704012
25669.0,32000.0,0.05,0.008,0.355,13039914.914,0.0791897064609195,0.9208102935390805,,
25752.0,32000.0,0.06,0.015,0.355,13042255.966,0.07953486012749474,0.9204651398725052,,
25836.0,32000.0,0.06,0.015,0.355,13042255.966,0.07953486012749474,0.9204651398725052,925247.3274974879,292.31160777371656
25920.0,32000.0,0.05,0.01,0.355,13044432.095,0.07988483047659896,0.920115169523401,,
26004.0,32000.0,0.04,0.007,0.355,13046441.819,0.08023968052348678,0.9197603194765133,,
26087.0,32000.0,0.07,0.017,0.356,13048283.638,0.08059947480926774,0.9194005251907322,721981.0751520154,293.3465280059389
