easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
40400.0,9700.0,0.05,0.01,0.304,10934227.842,0.20330176958324267,0.7966982304167574,773535.9771032163,235.34484017003155
40491.0,9700.0,0.08,0.03,0.304,10933697.198,0.20337800083797955,0.7966219991620205,,
40581.0,9700.0,0.07,0.023,0.303,10933054.665,0.20345252152169105,0.796547478478309,,
40672.0,9700.0,0.04,0.007,0.303,10932299.798,0.20352529879691128,0.7964747012030887,,
40763.0,9700.0,0.09,0.043,0.303,10931432.132,0.20359629982867847,0.7964037001713216,,
40853.0,9700.0,0.06,0.015,0.303,10930451.189,0.2036654917867517,0.7963345082132482,,
40944.0,9700.0,0.06,0.015,0.303,10930451.189,0.2036654917867517,0.7963345082132482,,
41035.0,9700.0,0.06,0.013,0.303,10929356.469,0.20373284184807125,0.7962671581519287,,
41125.0,9700.0,0.06,0.018,0.303,10928147.457,0.20379831719890434,0.7962016828010956,,
41216.0,9700.0,0.08,0.029,0.303,10926823.618,0.20386188503740507,0.7961381149625949,,
41307.0,9700.0,0.08,0.018,0.303,10925384.399,0.20392351257557512,0.7960764874244248,,
41397.0,9700.0,0.07,0.019,0.303,10923829.225,0.20398316704146235,0.7960168329585376,,
41488.0,9700.0,0.06,0.017,0.303,10922157.503,0.20404081568126606,0.7959591843187339,629064.8460298849,258.5505726545011
41579.0,9700.0,0.07,0.02,0.303,10920368.62,0.20409642576147408,0.7959035742385259,,
41669.0,9700.0,0.07,0.021,0.303,10918461.939,0.20414996457043946,0.7958500354295606,,
41760.0,9700.0,0.05,0.009,0.303,10916436.804,0.20420139942063545,0.7957986005793646,,
41850.0,9700.0,0.1,0.045,0.303,10914292.535,0.20425069765028592,0.7957493023497141,,
41941.0,9700.0,0.1,0.045,0.303,10914292.535,0.20425069765028592,0.7957493023497141,,
42032.0,9700.0,0.05,0.009,0.303,10912028.431,0.20429782662493545,0.7957021733750645,,
42122.0,9700.0,0.07,0.021,0.303,10909643.765,0.2043427537393236,0.7956572462606764,,
42213.0,9700.0,0.07,0.021,0.303,10907137.788,0.204385446418671,0.795614553581329,,
42304.0,9700.0,0.04,0.008,0.303,10904509.725,0.2044258721201417,0.7955741278798583,,
42394.0,9700.0,0.07,0.024,0.303,10901758.775,0.20446399833417248,0.7955360016658275,,
42485.0,9700.0,0.06,0.013,0.303,10898884.113,0.20449979258563175,0.7955002074143682,,
42576.0,9700.0,0.08,0.028,0.302,10895884.884,0.20453322243497013,0.7954667775650299,1210644.0598294253,271.9037766929132
