easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
57400.0,52200.0,0.06,0.014,0.338,8109599.501,0.21063250208536707,0.7893674979146329,478216.1765484493,287.23000194570204
57483.0,52200.0,0.08,0.032,0.338,8103833.87,0.21087924025394883,0.7891207597460512,,
57566.0,52200.0,0.07,0.021,0.338,8098112.228,0.21112554886780932,0.7888744511321907,1242919.7698875745,251.96782007250926
57648.0,52200.0,0.07,0.021,0.338,8098112.228,0.21112554886780932,0.7888744511321907,,
57731.0,52200.0,0.06,0.018,0.338,8092434.251,0.2113714733563065,0.7886285266436935,1293655.4190277064,323.07194216264696
57814.0,52200.0,0.09,0.034,0.338,8086799.643,0.21161705792620095,0.7883829420737991,,
57897.0,52200.0,0.07,0.021,0.338,8081208.138,0.2118623455727563,0.7881376544272437,601867.3867480614,374.1093406271098
57980.0,52200.0,0.06,0.016,0.338,8075659.497,0.21210737808947785,0.7878926219105221,,
58062.0,52200.0,0.06,0.017,0.338,8070153.512,0.2123521960767075,0.7876478039232925,1013683.048644496,227.8805366831296
58145.0,52200.0,0.06,0.017,0.338,8070153.512,0.2123521960767075,0.7876478039232925,,
58228.0,52200.0,0.07,0.018,0.338,8064690.001,0.21259683894894896,0.787403161051051,707001.1597460735,316.01278832502015
58311.0,52200.0,0.05,0.008,0.338,8059268.811,0.21284134494110776,0.7871586550588923,,
58394.0,52200.0,0.08,0.03,0.339,8053889.816,0.213085751113533,0.786914248886467,115717.63644966735,285.3423798068689
58476.0,52200.0,0.06,0.015,0.339,8048552.915,0.2133300933559366,0.7866699066440634,,
58559.0,52200.0,0.06,0.015,0.339,8043258.035,0.2135744063903251,0.7864255936096749,779801.7546872821,316.64034703861194
58642.0,52200.0,0.06,0.015,0.339,8043258.035,0.2135744063903251,0.7864255936096749,,
58725.0,52200.0,0.06,0.012,0.339,8038005.131,0.21381872377273412,0.7861812762272659,592930.6887123991,363.49517518672144
58808.0,52200.0,0.09,0.028,0.339,8032794.181,0.2140630778940031,0.7859369221059969,,
58890.0,52200.0,0.07,0.017,0.339,8027625.19,0.21430749997952114,0.7856925000204789,465789.1761214878,305.84370840930114
58973.0,52200.0,0.08,0.028,0.339,8022498.189,0.2145520200878981,0.7854479799121019,,
59056.0,52200.0,0.08,0.024,0.339,8017413.234,0.21479666710869363,0.7852033328913064,1232383.7065256827,296.52328140682727
59139.0,52200.0,0.08,0.024,0.339,8017413.234,0.21479666710869363,0.7852033328913064,,
59222.0,52200.0,0.07,0.018,0.339,8012370.406,0.2150414687591173,0.7849585312408827,1228717.9080425552,238.2345150036475
59304.0,52200.0,0.04,0.006,0.339,8007369.81,0.21528645157983636,0.7847135484201636,,
59387.0,52200.0,0.06,0.014,0.339,8002411.578,0.21553164092963778,0.7844683590703623,1347472.3841270255,288.30969586691594
59470.0,52200.0,0.06,0.012,0.339,7997495.865,0.21577706097932914,0.7842229390206709,,
59553.0,52200.0,0.07,0.015,0.339,7992622.851,0.21602273470453343,0.7839772652954666,629387.8152711146,130.32936656111596
59636.0,52200.0,0.07,0.015,0.339,7992622.851,0.21602273470453343,0.7839772652954666,,
59719.0,52200.0,0.08,0.023,0.339,7987792.74,0.21626868387760792,0.7837313161223921,580313.1353488539,334.1820540728171
59801.0,52200.0,0.08,0.024,0.339,7983005.762,0.2165149290585792,0.7834850709414208,,
59884.0,52200.0,0.08,0.024,0.339,7978262.169,0.21676148958510846,0.7832385104148916,596907.1098680234,303.77086127295104
59967.0,52200.0,0.05,0.009,0.339,7973562.24,0.21700838356156885,0.7829916164384312,,
60050.0,52200.0,0.05,0.009,0.339,7973562.24,0.21700838356156885,0.7829916164384312,1163693.861400841,317.8523233152083
60133.0,52200.0,0.07,0.02,0.339,7968906.275,0.21725562784705874,0.7827443721529412,,
60215.0,52200.0,0.07,0.017,0.339,7964294.601,0.21750323804256233,0.7824967619574377,627564.7058165587,276.41494988834427
60298.0,52200.0,0.06,0.017,0.339,7959727.569,0.21775122847706413,0.7822487715229358,,
60381.0,52200.0,0.06,0.008,0.339,7955205.552,0.2179996121927434,0.7820003878072566,763316.9318957997,368.3626868471762
60464.0,52200.0,0.08,0.037,0.339,7950728.951,0.21824840092910958,0.7817515990708904,,
60547.0,52200.0,0.08,0.037,0.339,7950728.951,0.21824840092910958,0.7817515990708904,669359.315291475,332.4433489595952
60629.0,52200.0,0.09,0.034,0.339,7946298.187,0.21849760510626973,0.7815023948937303,,
60712.0,52200.0,0.06,0.012,0.339,7941913.71,0.21874723380701494,0.7812527661929851,330213.1292507945,312.12964327686353
60795.0,52200.0,0.08,0.025,0.339,7937575.992,0.21899729475805516,0.7810027052419448,,
60878.0,52200.0,0.07,0.023,0.339,7933285.529,0.21924779431010483,0.7807522056898952,515338.888228515,405.7816334056862
60961.0,52200.0,0.07,0.015,0.339,7929042.844,0.2194987374169577,0.7805012625830423,,
61043.0,52200.0,0.07,0.015,0.339,7929042.844,0.2194987374169577,0.7805012625830423,440078.6807159311,364.4521397539345
61126.0,52200.0,0.06,0.015,0.339,7924848.485,0.2197501276134874,0.7802498723865126,,
