easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
74200.0,72800.0,0.05,0.008,0.317,9696266.216,0.08322985218566063,0.9167701478143394,261190.2764630419,275.7375932852966
74285.0,72800.0,0.07,0.02,0.317,9695932.436,0.084242976861124,0.915757023138876,,
74370.0,72800.0,0.06,0.015,0.317,9695582.859,0.08525648419643424,0.9147435158035657,431388.0263799754,324.14503240185155
74454.0,72800.0,0.04,0.008,0.317,9695216.743,0.08627013198882774,0.9137298680111723,,
74539.0,72800.0,0.04,0.008,0.317,9695216.743,0.08627013198882774,0.9137298680111723,487226.5198783197,320.8684881896979
74624.0,72800.0,0.05,0.012,0.317,9694833.379,0.08728368577983406,0.912716314220166,,
74709.0,72800.0,0.04,0.006,0.317,9694432.085,0.08829691864872373,0.9117030813512763,664154.6665391845,269.04680566140325
74793.0,72800.0,0.05,0.01,0.316,9694012.207,0.08930961100667442,0.9106903889933256,,
74878.0,72800.0,0.05,0.008,0.316,9693573.12,0.09032155039273933,0.9096784496072606,559404.6767283095,274.75077709367275
74963.0,72800.0,0.08,0.028,0.316,9693114.224,0.09133253127216628,0.9086674687278338,,
75048.0,72800.0,0.08,0.028,0.316,9693114.224,0.09133253127216628,0.9086674687278338,580954.2973011247,249.12131560494956
75132.0,72800.0,0.04,0.005,0.316,9692634.947,0.09234235483780068,0.9076576451621994,,
75217.0,72800.0,0.07,0.023,0.316,9692134.743,0.09335082881489999,0.9066491711851,984658.1066179994,298.5936183383897
75302.0,72800.0,0.06,0.011,0.315,9691613.088,0.09435776726977232,0.9056422327302277,,
75387.0,72800.0,0.05,0.009,0.315,9691069.486,0.09536299042249027,0.9046370095775097,915939.014269246,314.27582612072325
75471.0,72800.0,0.06,0.023,0.315,9690503.462,0.09636632446383431,0.9036336755361657,,
75556.0,72800.0,0.07,0.023,0.315,9689914.566,0.09736760137667808,0.9026323986233219,561097.0178798774,303.39466125638086
75641.0,72800.0,0.07,0.023,0.315,9689914.566,0.09736760137667808,0.9026323986233219,,
